backup,age,bridgecrane,servo,gear,trashrack,slope,elevation,survive,hour,reason,reason2,ID,motor,tstart,Hour,motor_on,Time_at12
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,15,16,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,16,17,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,17,18,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,18,19,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,19,20,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,20,21,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,21,22,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,22,23,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,23,24,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,24,25,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,25,26,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,26,27,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,27,28,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,28,29,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,29,30,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,30,31,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,31,32,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,32,33,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,33,34,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,34,35,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,35,36,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,36,37,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,37,38,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,38,39,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,39,40,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,40,41,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,41,42,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,42,43,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,43,44,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,44,45,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,45,46,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,46,47,0,0
0,7.4,1,1,0,1,3,3,0,48,0,5,194,0,47,48,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,0,1,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,1,2,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,2,3,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,3,4,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,4,5,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,5,6,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,6,7,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,7,8,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,8,9,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,9,10,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,10,11,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,11,12,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,12,13,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,13,14,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,14,15,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,15,16,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,16,17,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,17,18,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,18,19,0,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,19,20,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,20,21,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,21,22,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,22,23,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,23,24,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,24,25,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,25,26,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,26,27,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,27,28,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,28,29,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,29,30,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,30,31,1,0
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,31,32,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,32,33,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,33,34,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,34,35,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,35,36,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,36,37,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,37,38,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,38,39,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,39,40,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,40,41,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,41,42,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,42,43,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,43,44,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,44,45,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,45,46,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,46,47,1,1
1,7.4,1,1,1,1,2,5,0,48,0,5,195,0,47,48,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,0,1,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,1,2,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,2,3,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,3,4,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,4,5,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,5,6,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,6,7,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,7,8,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,8,9,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,9,10,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,10,11,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,11,12,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,12,13,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,13,14,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,14,15,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,15,16,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,16,17,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,17,18,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,18,19,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,19,20,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,20,21,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,21,22,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,22,23,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,23,24,0,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,24,25,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,25,26,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,26,27,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,27,28,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,28,29,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,29,30,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,30,31,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,31,32,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,32,33,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,33,34,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,34,35,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,35,36,1,0
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,36,37,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,37,38,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,38,39,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,39,40,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,40,41,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,41,42,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,42,43,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,43,44,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,44,45,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,45,46,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,46,47,1,1
1,7.4,1,0,0,0,3,4,0,48,0,5,196,0,47,48,1,1
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,0,1,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,1,2,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,2,3,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,3,4,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,4,5,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,5,6,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,6,7,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,7,8,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,8,9,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,9,10,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,10,11,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,11,12,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,12,13,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,13,14,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,14,15,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,15,16,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,16,17,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,17,18,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,18,19,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,19,20,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,20,21,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,21,22,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,22,23,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,23,24,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,24,25,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,25,26,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,26,27,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,27,28,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,28,29,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,29,30,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,30,31,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,31,32,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,32,33,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,33,34,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,34,35,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,35,36,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,36,37,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,37,38,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,38,39,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,39,40,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,40,41,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,41,42,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,42,43,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,43,44,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,44,45,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,45,46,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,46,47,0,0
0,7.4,1,1,0,1,2,5,0,48,0,5,197,0,47,48,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,0,1,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,1,2,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,2,3,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,3,4,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,4,5,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,5,6,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,6,7,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,7,8,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,8,9,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,9,10,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,10,11,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,11,12,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,12,13,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,13,14,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,14,15,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,15,16,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,16,17,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,17,18,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,18,19,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,19,20,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,20,21,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,21,22,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,22,23,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,23,24,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,24,25,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,25,26,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,26,27,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,27,28,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,28,29,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,29,30,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,30,31,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,31,32,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,32,33,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,33,34,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,34,35,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,35,36,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,36,37,1,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,37,38,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,38,39,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,39,40,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,40,41,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,41,42,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,42,43,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,43,44,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,44,45,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,45,46,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,46,47,0,0
1,7.4,1,1,0,1,1,3,0,48,0,5,198,0,47,48,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,0,1,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,1,2,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,2,3,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,3,4,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,4,5,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,5,6,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,6,7,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,7,8,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,8,9,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,9,10,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,10,11,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,11,12,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,12,13,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,13,14,0,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,14,15,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,15,16,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,16,17,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,17,18,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,18,19,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,19,20,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,20,21,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,21,22,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,22,23,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,23,24,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,24,25,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,25,26,1,0
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,26,27,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,27,28,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,28,29,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,29,30,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,30,31,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,31,32,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,32,33,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,33,34,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,34,35,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,35,36,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,36,37,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,37,38,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,38,39,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,39,40,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,40,41,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,41,42,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,42,43,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,43,44,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,44,45,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,45,46,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,46,47,1,1
1,7.4,1,1,0,1,1,4,0,48,0,5,199,0,47,48,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,0,1,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,1,2,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,2,3,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,3,4,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,4,5,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,5,6,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,6,7,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,7,8,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,8,9,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,9,10,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,10,11,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,11,12,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,12,13,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,13,14,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,14,15,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,15,16,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,16,17,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,17,18,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,18,19,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,19,20,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,20,21,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,21,22,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,22,23,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,23,24,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,24,25,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,25,26,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,26,27,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,27,28,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,28,29,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,29,30,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,30,31,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,31,32,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,32,33,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,33,34,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,34,35,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,35,36,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,36,37,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,37,38,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,38,39,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,39,40,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,40,41,1,1
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,41,42,0,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,42,43,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,43,44,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,44,45,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,45,46,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,46,47,1,0
0,7.4,1,1,0,1,1,2,0,48,0,5,200,0,47,48,1,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,0,1,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,1,2,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,2,3,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,3,4,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,4,5,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,5,6,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,6,7,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,7,8,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,8,9,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,9,10,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,10,11,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,11,12,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,12,13,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,13,14,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,14,15,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,15,16,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,16,17,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,17,18,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,18,19,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,19,20,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,20,21,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,21,22,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,22,23,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,23,24,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,24,25,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,25,26,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,26,27,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,27,28,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,28,29,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,29,30,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,30,31,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,31,32,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,32,33,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,33,34,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,34,35,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,35,36,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,36,37,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,37,38,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,38,39,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,39,40,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,40,41,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,41,42,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,42,43,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,43,44,0,0
0,7.4,1,1,0,0,1,4,0,48,0,5,201,0,44,45,0,0
