backup,age,bridgecrane,servo,gear,trashrack,slope,elevation,survive,hour,reason,reason2,ID,motor,Hour,Stop,motor_on
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,42,43,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,43,44,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,44,45,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,45,46,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,46,47,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,47,48,1
1,6.8,1,1,0,1,1,6,0,48,0,5,93,0,48,49,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,1,2,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,2,3,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,3,4,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,4,5,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,5,6,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,6,7,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,7,8,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,8,9,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,9,10,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,10,11,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,11,12,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,12,13,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,13,14,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,14,15,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,15,16,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,16,17,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,17,18,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,18,19,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,19,20,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,20,21,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,21,22,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,22,23,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,23,24,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,24,25,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,25,26,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,26,27,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,27,28,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,28,29,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,29,30,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,30,31,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,31,32,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,32,33,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,33,34,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,34,35,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,35,36,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,36,37,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,37,38,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,38,39,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,39,40,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,40,41,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,41,42,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,42,43,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,43,44,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,44,45,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,45,46,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,46,47,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,47,48,1
1,6.8,1,1,0,1,0,4,0,48,0,5,94,0,48,49,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,1,2,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,2,3,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,3,4,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,4,5,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,5,6,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,6,7,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,7,8,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,8,9,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,9,10,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,10,11,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,11,12,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,12,13,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,13,14,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,14,15,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,15,16,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,16,17,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,17,18,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,18,19,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,19,20,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,20,21,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,21,22,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,22,23,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,23,24,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,24,25,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,25,26,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,26,27,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,27,28,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,28,29,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,29,30,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,30,31,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,31,32,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,32,33,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,33,34,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,34,35,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,35,36,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,36,37,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,37,38,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,38,39,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,39,40,0
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,40,41,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,41,42,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,42,43,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,43,44,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,44,45,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,45,46,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,46,47,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,47,48,1
0,6.8,1,1,0,1,2,3,0,48,0,5,95,0,48,49,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,1,2,0
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,2,3,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,3,4,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,4,5,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,5,6,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,6,7,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,7,8,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,8,9,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,9,10,0
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,10,11,0
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,11,12,0
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,12,13,0
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,13,14,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,14,15,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,15,16,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,16,17,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,17,18,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,18,19,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,19,20,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,20,21,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,21,22,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,22,23,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,23,24,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,24,25,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,25,26,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,26,27,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,27,28,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,28,29,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,29,30,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,30,31,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,31,32,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,32,33,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,33,34,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,34,35,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,35,36,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,36,37,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,37,38,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,38,39,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,39,40,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,40,41,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,41,42,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,42,43,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,43,44,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,44,45,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,45,46,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,46,47,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,47,48,1
0,6.8,1,1,0,1,2,5,0,48,0,5,96,0,48,49,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,1,2,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,2,3,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,3,4,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,4,5,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,5,6,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,6,7,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,7,8,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,8,9,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,9,10,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,10,11,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,11,12,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,12,13,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,13,14,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,14,15,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,15,16,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,16,17,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,17,18,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,18,19,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,19,20,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,20,21,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,21,22,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,22,23,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,23,24,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,24,25,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,25,26,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,26,27,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,27,28,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,28,29,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,29,30,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,30,31,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,31,32,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,32,33,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,33,34,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,34,35,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,35,36,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,36,37,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,37,38,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,38,39,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,39,40,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,40,41,0
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,41,42,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,42,43,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,43,44,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,44,45,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,45,46,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,46,47,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,47,48,1
0,6.8,1,0,0,1,2,5,0,48,0,5,97,0,48,49,1
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,1,2,1
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,2,3,1
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,3,4,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,4,5,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,5,6,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,6,7,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,7,8,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,8,9,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,9,10,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,10,11,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,11,12,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,12,13,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,13,14,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,14,15,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,15,16,1
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,16,17,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,17,18,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,18,19,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,19,20,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,20,21,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,21,22,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,22,23,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,23,24,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,24,25,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,25,26,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,26,27,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,27,28,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,28,29,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,29,30,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,30,31,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,31,32,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,32,33,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,33,34,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,34,35,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,35,36,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,36,37,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,37,38,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,38,39,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,39,40,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,40,41,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,41,42,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,42,43,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,43,44,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,44,45,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,45,46,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,46,47,0
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,47,48,1
0,6.8,0,0,0,0,5,4,0,48,0,5,98,0,48,49,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,1,2,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,2,3,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,3,4,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,4,5,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,5,6,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,6,7,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,7,8,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,8,9,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,9,10,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,10,11,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,11,12,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,12,13,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,13,14,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,14,15,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,15,16,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,16,17,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,17,18,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,18,19,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,19,20,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,20,21,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,21,22,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,22,23,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,23,24,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,24,25,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,25,26,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,26,27,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,27,28,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,28,29,0
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,29,30,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,30,31,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,31,32,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,32,33,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,33,34,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,34,35,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,35,36,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,36,37,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,37,38,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,38,39,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,39,40,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,40,41,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,41,42,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,42,43,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,43,44,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,44,45,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,45,46,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,46,47,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,47,48,1
1,6.8,0,1,1,1,10,3,0,48,0,5,99,0,48,49,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,1,2,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,2,3,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,3,4,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,4,5,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,5,6,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,6,7,0
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,7,8,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,8,9,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,9,10,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,10,11,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,11,12,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,12,13,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,13,14,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,14,15,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,15,16,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,16,17,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,17,18,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,18,19,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,19,20,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,20,21,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,21,22,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,22,23,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,23,24,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,24,25,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,25,26,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,26,27,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,27,28,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,28,29,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,29,30,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,30,31,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,31,32,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,32,33,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,33,34,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,34,35,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,35,36,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,36,37,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,37,38,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,38,39,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,39,40,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,40,41,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,41,42,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,42,43,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,43,44,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,44,45,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,45,46,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,46,47,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,47,48,1
1,6.8,1,1,0,1,2,3,0,48,0,5,100,0,48,49,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,1,2,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,2,3,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,3,4,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,4,5,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,5,6,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,6,7,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,7,8,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,8,9,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,9,10,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,10,11,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,11,12,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,12,13,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,13,14,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,14,15,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,15,16,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,16,17,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,17,18,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,18,19,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,19,20,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,20,21,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,21,22,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,22,23,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,23,24,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,24,25,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,25,26,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,26,27,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,27,28,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,28,29,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,29,30,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,30,31,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,31,32,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,32,33,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,33,34,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,34,35,0
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,35,36,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,36,37,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,37,38,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,38,39,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,39,40,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,40,41,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,41,42,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,42,43,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,43,44,1
1,6.8,1,0,0,0,2,6,0,48,0,5,101,0,44,45,1
